	Score_Control	miRsControl	DEmiRNAcontrolPercentage	Score_Case	miRsCase	DEmiRNAcasePercentage	TS_Genes	TSgenesPercentage	Module
DE in both: 	3.715	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-25-3p is not DE, hsa-miR-363-3p is not DE, hsa-miR-92b-3p is not DE	20.00	3.715	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-25-3p is not DE, hsa-miR-363-3p is not DE, hsa-miR-92b-3p is not DE	20.00	CNOT4,MFF	40.00	['5', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-25-3p', 'hsa-miR-92b-3p', 'hsa-miR-363-3p', 'ZNF354B', 'MFF', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	6.264	hsa-miR-1-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-93-5p is not DE	33.33	4.541	hsa-miR-1-3p is DOWN, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-93-5p is not DE	16.67	ADAR,CCND1,CRK,YWHAZ	44.44	['9', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-1-3p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'NFAT5', 'YWHAZ', 'CRK', 'ADAR', 'NETO2', 'LASP1', 'ZNF264', 'BRI3BP', 'CCND1']
DE in both: 	4.308	hsa-miR-10b-5p is DOWN, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-93-5p is not DE	33.33	2.585	hsa-miR-10b-5p is DOWN, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-93-5p is not DE	16.67	RORA	50.00	['6', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-10b-5p', 'RORA', 'NR2C2', 'ANKRD33B', 'RBM12B', 'PTEN', 'BCL2L11']
DE in both: 	4.197	hsa-miR-17-5p is not DE, hsa-miR-18a-3p is DOWN, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-93-5p is not DE	33.33	2.473	hsa-miR-17-5p is not DE, hsa-miR-18a-3p is DOWN, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-93-5p is not DE	16.67	CCDC71L	16.67	['8', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-18a-3p', 'GTF2H2C', 'WDR53', 'RANGAP1', 'CCDC71L', 'ANKRD33B', 'HMGB1', 'PTPN4', 'CDKN1A']
DE in both: 	3.132	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-539-5p is not DE, hsa-miR-93-5p is not DE	16.67	3.132	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-539-5p is UP, hsa-miR-93-5p is not DE	16.67	CCDC71L,LDLR	22.22	['9', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-539-5p', 'ZMYM1', 'PCLAF', 'CCDC71L', 'GLO1', 'LAMTOR1', 'NUFIP2', 'ENPP5', 'LDLR', 'SOD2']
DE in both: 	6.233	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-4428 is UP, hsa-miR-519d-3p is DOWN, hsa-miR-93-5p is not DE	33.33	4.510	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-4428 is UP, hsa-miR-519d-3p is not DE, hsa-miR-93-5p is not DE	16.67	LDLR,MECP2,MIDN	60.00	['5', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-4428', 'WAC', 'MIDN', 'MAPRE3', 'LDLR', 'MECP2']
DE in both: 	5.170	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-6739-5p is UP, hsa-miR-93-5p is not DE	33.33	3.447	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-6739-5p is DOWN, hsa-miR-93-5p is not DE	16.67	ACVR1B,CCND1	33.33	['6', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-6739-5p', 'MINK1', 'ACVR1B', 'WAC', 'ZBTB33', 'LASP1', 'CCND1']
DE in both: 	3.723	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-3910 is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-93-5p is not DE	16.67	3.723	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-3910 is UP, hsa-miR-519d-3p is not DE, hsa-miR-93-5p is not DE	16.67	EFCAB14,MYLIP	50.00	['4', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-3910', 'EFCAB14', 'ICMT', 'ARHGAP1', 'MYLIP']
DE in both: 	4.503	hsa-miR-1-3p is UP, hsa-miR-15b-5p is not DE, hsa-miR-16-5p is not DE, hsa-miR-195-5p is DOWN, hsa-miR-424-5p is not DE, hsa-miR-503-5p is not DE	33.33	2.780	hsa-miR-1-3p is DOWN, hsa-miR-15b-5p is not DE, hsa-miR-16-5p is not DE, hsa-miR-195-5p is not DE, hsa-miR-424-5p is not DE, hsa-miR-503-5p is not DE	16.67	CCND1	33.33	['3', 'hsa-miR-195-5p', 'hsa-miR-16-5p', 'hsa-miR-15b-5p', 'hsa-miR-1-3p', 'hsa-miR-503-5p', 'hsa-miR-424-5p', 'NUP50', 'VEGFA', 'CCND1']
DE in both: 	2.780	hsa-miR-140-5p is not DE, hsa-miR-15b-5p is not DE, hsa-miR-16-5p is not DE, hsa-miR-195-5p is DOWN, hsa-miR-424-5p is not DE, hsa-miR-497-5p is not DE	16.67	2.780	hsa-miR-140-5p is UP, hsa-miR-15b-5p is not DE, hsa-miR-16-5p is not DE, hsa-miR-195-5p is not DE, hsa-miR-424-5p is not DE, hsa-miR-497-5p is not DE	16.67	FZD6	30.00	['3', 'hsa-miR-195-5p', 'hsa-miR-16-5p', 'hsa-miR-15b-5p', 'hsa-miR-424-5p', 'hsa-miR-140-5p', 'hsa-miR-497-5p', 'ARIH1', 'FZD6', 'VEGFA']
DE in both: 	2.780	hsa-miR-15b-5p is not DE, hsa-miR-16-5p is not DE, hsa-miR-195-5p is DOWN, hsa-miR-3910 is not DE, hsa-miR-424-5p is not DE, hsa-miR-497-5p is not DE	16.67	2.780	hsa-miR-15b-5p is not DE, hsa-miR-16-5p is not DE, hsa-miR-195-5p is not DE, hsa-miR-3910 is UP, hsa-miR-424-5p is not DE, hsa-miR-497-5p is not DE	16.67	PI4K2B	22.22	['3', 'hsa-miR-195-5p', 'hsa-miR-16-5p', 'hsa-miR-15b-5p', 'hsa-miR-424-5p', 'hsa-miR-497-5p', 'hsa-miR-3910', 'AMOTL1', 'PI4K2B', 'ZNF460']
DE in both: 	5.853	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-16-5p is not DE, hsa-miR-195-5p is DOWN, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE	33.33	4.130	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-16-5p is not DE, hsa-miR-195-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE	16.67	ARHGAP12,FZD6,RPRD2	42.86	['7', 'hsa-miR-195-5p', 'hsa-miR-16-5p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'hsa-miR-130b-3p', 'hsa-miR-519b-3p', 'PPIG', 'RPRD2', 'UBN2', 'FZD6', 'PRKAA1', 'ARHGAP12', 'DICER1']
DE in both: 	4.932	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-15b-5p is not DE, hsa-miR-16-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE	16.67	4.932	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-15b-5p is not DE, hsa-miR-16-5p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE	16.67	ARHGAP12,FZD6,HSPA8,RPRD2	57.14	['7', 'hsa-miR-16-5p', 'hsa-miR-15b-5p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'hsa-miR-130b-3p', 'hsa-miR-519b-3p', 'PPIG', 'HSPA8', 'RPRD2', 'UBN2', 'FZD6', 'PRKAA1', 'ARHGAP12']
DE in both: 	3.452	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-372-3p is not DE, hsa-miR-373-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE	16.67	3.452	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-372-3p is not DE, hsa-miR-373-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE	16.67	FZD6,MBNL3,SNX5,TGFBR2	20.00	['20', 'hsa-miR-372-3p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'hsa-miR-373-3p', 'hsa-miR-130b-3p', 'hsa-miR-519b-3p', 'DAD1', 'CUL3', 'PIGA', 'PARP1', 'SNX5', 'KIF13A', 'ZNF317', 'MBNL3', 'MIGA2', 'UBN2', 'CAPRIN2', 'FZD6', 'LCLAT1', 'KLHL21', 'ATP6V1C1', 'MBNL1', 'COX10', 'NFIB', 'BLCAP', 'TGFBR2']
DE in both: 	5.458	hsa-miR-1-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	28.57	3.854	hsa-miR-1-3p is DOWN, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	14.29	ADAR,CCND1,YWHAZ	37.50	['8', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-1-3p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-526b-3p', 'NFAT5', 'YWHAZ', 'ADAR', 'NETO2', 'LASP1', 'ZNF264', 'BRI3BP', 'CCND1']
DE in both: 	4.265	hsa-miR-1-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-362-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-93-5p is not DE	28.57	2.661	hsa-miR-1-3p is DOWN, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-362-3p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-93-5p is not DE	14.29	CRK	37.50	['3', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-1-3p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-362-3p', 'NFAT5', 'CRK', 'BRI3BP']
DE in both: 	4.208	hsa-miR-10b-5p is DOWN, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	28.57	2.604	hsa-miR-10b-5p is DOWN, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	14.29	RORA	25.00	['4', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-10b-5p', 'hsa-miR-526b-3p', 'RORA', 'NR2C2', 'ANKRD33B', 'BCL2L11']
DE in both: 	4.011	hsa-miR-17-5p is not DE, hsa-miR-18a-3p is DOWN, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	28.57	2.406	hsa-miR-17-5p is not DE, hsa-miR-18a-3p is DOWN, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	14.29	CCDC71L	18.18	['7', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-18a-3p', 'hsa-miR-526b-3p', 'GTF2H2C', 'WDR53', 'RANGAP1', 'CCDC71L', 'ANKRD33B', 'HMGB1', 'PTPN4']
DE in both: 	3.208	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-539-5p is not DE, hsa-miR-93-5p is not DE	14.29	3.208	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-539-5p is UP, hsa-miR-93-5p is not DE	14.29	CCDC71L,LDLR	28.57	['7', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-526b-3p', 'hsa-miR-539-5p', 'ZMYM1', 'PCLAF', 'CCDC71L', 'LAMTOR1', 'NUFIP2', 'ENPP5', 'LDLR']
DE in both: 	5.208	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-4428 is UP, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	28.57	3.604	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-4428 is UP, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	14.29	LDLR,MIDN	50.00	['4', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-526b-3p', 'hsa-miR-4428', 'WAC', 'MIDN', 'MAPRE3', 'LDLR']
DE in both: 	5.066	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-6739-5p is UP, hsa-miR-93-5p is not DE	28.57	3.462	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-6739-5p is DOWN, hsa-miR-93-5p is not DE	14.29	ACVR1B,CCND1	40.00	['5', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-526b-3p', 'hsa-miR-6739-5p', 'ACVR1B', 'WAC', 'ZBTB33', 'LASP1', 'CCND1']
DE in both: 	4.265	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-323a-3p is DOWN, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	28.57	2.661	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-323a-3p is DOWN, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	14.29	MYLIP	40.00	['3', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-526b-3p', 'hsa-miR-323a-3p', 'TNFRSF10B', 'TXNIP', 'MYLIP']
DE in both: 	2.661	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-3910 is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	14.29	2.661	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-3910 is UP, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	14.29	MYLIP	25.00	['3', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-526b-3p', 'hsa-miR-3910', 'ICMT', 'ARHGAP1', 'MYLIP']
DE in both: 	5.322	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-15b-5p is not DE, hsa-miR-16-5p is not DE, hsa-miR-195-5p is DOWN, hsa-miR-424-5p is not DE, hsa-miR-497-5p is not DE	28.57	3.717	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-15b-5p is not DE, hsa-miR-16-5p is not DE, hsa-miR-195-5p is not DE, hsa-miR-424-5p is not DE, hsa-miR-497-5p is not DE	14.29	ARHGAP12,FZD6,RPRD2	33.33	['9', 'hsa-miR-195-5p', 'hsa-miR-16-5p', 'hsa-miR-15b-5p', 'hsa-miR-424-5p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-497-5p', 'PPIG', 'ZMAT3', 'GPRC5A', 'RPRD2', 'UBN2', 'CEP55', 'FZD6', 'PRKAA1', 'ARHGAP12']
DE in both: 	2.994	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-372-3p is not DE, hsa-miR-373-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-520a-3p is not DE	14.29	2.994	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-372-3p is not DE, hsa-miR-373-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-520a-3p is not DE	14.29	FZD6,MBNL3,SNX5	16.67	['18', 'hsa-miR-372-3p', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'hsa-miR-373-3p', 'hsa-miR-130b-3p', 'hsa-miR-520a-3p', 'hsa-miR-519b-3p', 'DAD1', 'CUL3', 'PIGA', 'PARP1', 'SNX5', 'KIF13A', 'ZNF317', 'MBNL3', 'MIGA2', 'UBN2', 'CAPRIN2', 'FZD6', 'LCLAT1', 'KLHL21', 'ATP6V1C1', 'MBNL1', 'COX10', 'BLCAP']
DE in both: 	3.604	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-25-3p is not DE, hsa-miR-363-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-92b-3p is not DE	14.29	3.604	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-25-3p is not DE, hsa-miR-363-3p is not DE, hsa-miR-519b-3p is not DE, hsa-miR-519c-3p is not DE, hsa-miR-92b-3p is not DE	14.29	CNOT4,MFF	50.00	['4', 'hsa-miR-130a-3p', 'hsa-miR-519c-3p', 'hsa-miR-130b-3p', 'hsa-miR-25-3p', 'hsa-miR-92b-3p', 'hsa-miR-363-3p', 'hsa-miR-519b-3p', 'MFF', 'WASL', 'CNOT4', 'SOX4']
DE in both: 	5.364	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	3.864	hsa-miR-130a-3p is UP, hsa-miR-130b-3p is not DE, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	12.50	ARHGAP12,C16orf70,CNOT4,HSPA8,LDLR,MAVS,QKI,RPS27A,SMAD4,TGFBR2	21.28	['47', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'hsa-miR-130b-3p', 'hsa-miR-526b-3p', 'RPF2', 'RRAGD', 'RBM20', 'KLHL36', 'LZIC', 'FOXQ1', 'PXK', 'CEP170', 'NIPA1', 'RAN', 'ZNF12', 'SALL3', 'MAVS', 'ZFYVE9', 'MAPK1', 'WASL', 'ZFYVE26', 'TNFRSF10B', 'RPS27A', 'HSPA8', 'POLR1B', 'CAPRIN2', 'BTF3L4', 'CLIC4', 'KIAA1191', 'PTPN4', 'ARHGAP1', 'CNOT4', 'ENPP5', 'C16orf70', 'ZBTB4', 'PPP1R15B', 'MAPRE3', 'PDRG1', 'MAP7', 'ARHGAP12', 'NACC2', 'ZNF417', 'RAB5B', 'LDLR', 'NFIB', 'QKI', 'TXNIP', 'SMAD4', 'SOX4', 'TGFBR2', 'NABP1']
DE in both: 	2.500	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-365a-3p is not DE, hsa-miR-365b-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	12.50	2.500	hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-365a-3p is not DE, hsa-miR-365b-3p is DOWN, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	12.50	MYLIP	21.90	['4', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-365a-3p', 'hsa-miR-526b-3p', 'hsa-miR-365b-3p', 'POLR1B', 'NUFIP2', 'BTF3L4', 'MYLIP']
DE in both: 	3.929	hsa-miR-17-5p is not DE, hsa-miR-18a-3p is DOWN, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-324-3p is not DE, hsa-miR-519d-3p is DOWN, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	25.00	2.429	hsa-miR-17-5p is not DE, hsa-miR-18a-3p is DOWN, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE, hsa-miR-324-3p is not DE, hsa-miR-519d-3p is not DE, hsa-miR-526b-3p is not DE, hsa-miR-93-5p is not DE	12.50	CCDC71L	21.90	['5', 'hsa-miR-20a-5p', 'hsa-miR-93-5p', 'hsa-miR-17-5p', 'hsa-miR-20b-5p', 'hsa-miR-519d-3p', 'hsa-miR-18a-3p', 'hsa-miR-324-3p', 'hsa-miR-526b-3p', 'GTF2H2C', 'WDR53', 'RANGAP1', 'CCDC71L', 'PTPN4']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-20a-5p is not DE, hsa-miR-21-5p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-20a-5p is not DE, hsa-miR-21-5p is not DE, hsa-miR-93-5p is not DE	25.00	TGFBR2	22.22	['3', 'hsa-miR-20a-5p', 'hsa-miR-21-5p', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'TNFRSF10B', 'TGFBR2', 'BMPR2']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-21-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-21-5p is not DE	25.00	TGFBR2	22.22	['3', 'hsa-miR-20a-5p', 'hsa-miR-21-5p', 'hsa-miR-17-5p', 'hsa-miR-130a-3p', 'TNFRSF10B', 'TGFBR2', 'BMPR2']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-148a-3p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-93-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-148a-3p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-93-5p is not DE	25.00	CNOT4	22.22	['3', 'hsa-miR-20a-5p', 'hsa-miR-148a-3p', 'hsa-miR-93-5p', 'hsa-miR-130a-3p', 'ZFYVE26', 'CNOT4', 'TXNIP']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-148a-3p is not DE, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-148a-3p is not DE, hsa-miR-17-5p is not DE, hsa-miR-20a-5p is not DE	25.00	CNOT4	22.22	['3', 'hsa-miR-20a-5p', 'hsa-miR-148a-3p', 'hsa-miR-17-5p', 'hsa-miR-130a-3p', 'ZFYVE26', 'CNOT4', 'TXNIP']
DE in both: 	3.057	hsa-miR-130a-3p is UP, hsa-miR-148a-3p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE	25.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-148a-3p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-20b-5p is not DE	25.00	CNOT4	22.22	['3', 'hsa-miR-20a-5p', 'hsa-miR-148a-3p', 'hsa-miR-20b-5p', 'hsa-miR-130a-3p', 'ZFYVE26', 'CNOT4', 'TXNIP']
DE in both: 	5.057	hsa-miR-130a-3p is UP, hsa-miR-148a-3p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-519d-3p is DOWN	50.00	3.057	hsa-miR-130a-3p is UP, hsa-miR-148a-3p is not DE, hsa-miR-20a-5p is not DE, hsa-miR-519d-3p is not DE	25.00	CNOT4	22.22	['3', 'hsa-miR-20a-5p', 'hsa-miR-148a-3p', 'hsa-miR-519d-3p', 'hsa-miR-130a-3p', 'ZFYVE26', 'CNOT4', 'TXNIP']
